,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
2472,89,8,5.8,32,18.94,30.05,1
2473,212,7,5.8,139,51.12,81.1,1
2474,59,6,3.8,29,25.27,40.09,1
2475,85,7,5.0,45,27.87,44.22,1
2476,196,11,9.0,120,70.12,111.25,1
2477,55,10,5.2,25,4.91,7.78,1
2478,251,26,18.6,118,102.01,161.86,1
2479,168,28,15.2,49,78.27,124.18,1
2480,87,18,9.4,31,42.11,66.81,1
2481,35,3,2.2,25,8.08,12.82,1
2482,94,10,6.2,43,13.67,21.69,1
2483,168,14,10.6,57,43.67,69.29,1
2484,144,15,11.4,46,65.53,103.97,1
2485,297,32,17.4,111,137.93,218.84,1
2486,91,12,5.2,51,17.61,27.93,1
2487,77,9,7.6,24,16.61,26.35,1
2488,212,32,18.0,61,82.84,131.44,1
2489,235,13,12.0,76,59.98,95.16,1
2490,54,3,2.4,40,19.78,31.38,1
2491,117,9,6.2,65,44.08,69.94,1
2492,114,12,8.6,44,17.23,27.34,1
2493,105,10,6.4,55,39.56,62.76,1
2494,93,14,8.0,42,17.04,27.03,1
2495,274,14,10.6,123,104.35,165.55,1
2496,139,15,13.0,29,11.27,17.88,1
2497,128,16,7.8,66,41.55,65.92,1
2498,52,5,3.6,27,18.14,28.79,1
2499,222,19,9.0,147,36.69,58.22,1
2500,104,8,5.8,47,52.18,82.78,1
2501,100,14,7.6,60,11.19,17.76,1
2502,141,20,12.8,61,20.08,31.86,1
2503,50,6,2.8,24,22.02,34.93,1
2504,99,10,8.0,57,39.42,62.53,1
2505,103,6,4.4,69,16.68,26.47,1
2506,131,9,6.2,56,37.41,59.36,1
2507,100,18,8.8,51,27.87,44.21,1
2508,75,7,4.6,50,8.49,13.46,1
2509,159,9,7.0,67,50.64,80.34,1
2510,79,6,3.8,57,22.37,35.5,1
2511,118,14,7.6,66,51.5,81.7,1
2512,118,8,6.0,71,19.7,31.26,1
2513,53,6,3.6,37,12.5,19.83,1
2514,123,7,6.6,62,25.42,40.32,1
2515,153,18,14.6,70,39.3,62.35,1
2516,137,10,9.2,46,53.62,85.07,1
2517,344,27,15.0,191,109.86,174.3,1
2518,68,18,7.4,25,24.04,38.15,1
2519,115,11,6.8,58,25.13,39.87,1
2520,248,16,11.6,101,65.85,104.48,1
2521,102,13,8.4,55,39.21,62.2,1
2522,88,13,8.6,35,18.43,29.25,1
2523,162,30,16.2,45,95.27,151.15,1
2524,86,16,7.0,49,17.31,27.47,1
2525,83,11,4.6,47,26.93,42.73,1
2526,201,15,10.8,89,47.16,74.82,1
2527,90,16,9.2,33,65.41,103.77,1
2528,46,4,4.0,22,20.65,32.76,1
2529,87,10,7.0,44,37.66,59.75,1
2530,180,22,16.0,33,85.32,135.37,1
2531,87,9,5.8,59,9.08,14.41,1
2532,227,33,20.0,109,72.67,115.3,1
2533,123,14,10.6,56,44.41,70.47,1
2534,108,5,5.0,61,15.81,25.08,1
2535,48,6,3.6,32,9.25,14.67,1
2536,209,38,12.6,107,45.87,72.78,1
2537,148,15,11.4,57,73.92,117.28,1
2538,191,12,8.6,82,49.58,78.66,1
2539,119,10,6.4,77,26.66,42.3,1
2540,265,42,26.4,57,139.53,221.36,1
2541,367,10,9.2,247,71.88,114.05,1
2542,100,4,3.6,66,14.9,23.64,1
2543,156,8,5.2,92,37.19,59.0,1
2544,101,6,5.0,68,24.28,38.53,1
2545,97,9,6.4,49,45.07,71.5,1
2546,280,22,15.2,136,127.73,202.65,1
2547,79,4,3.2,61,17.82,28.27,1
2548,92,6,4.4,51,36.31,57.61,1
2549,170,12,8.4,85,37.17,58.97,1
2550,73,5,3.6,46,15.87,25.18,1
2551,84,12,7.6,42,20.94,33.22,1
2552,375,21,16.6,182,128.23,203.44,1
2553,76,7,5.4,49,8.98,14.24,1
2554,347,24,16.6,189,115.77,183.68,1
2555,158,14,7.0,99,59.52,94.43,1
2556,145,6,4.0,83,23.44,37.19,1
2557,91,20,9.4,39,27.25,43.24,1
2558,127,29,8.6,64,89.62,142.18,1
2559,62,3,3.0,42,10.41,16.52,1
2560,152,16,9.0,60,43.12,68.41,1
2561,108,8,5.4,53,18.6,29.52,1
2562,302,11,8.2,190,64.05,101.62,1
2563,67,15,5.6,35,13.48,21.38,1
2564,283,20,15.0,124,118.84,188.55,1
2565,91,6,4.4,48,40.2,63.78,1
2566,94,13,6.8,55,29.84,47.34,1
2567,259,29,13.0,148,91.62,145.36,1
2568,163,63,19.8,51,19.53,30.98,1
2569,64,9,5.2,39,12.68,20.11,1
2570,248,10,8.8,136,55.91,88.71,1
2571,128,11,6.6,56,34.92,55.4,1
2572,250,17,11.2,109,50.8,80.59,1
2573,101,7,5.2,56,39.74,63.05,1
2574,51,8,4.6,29,10.86,17.23,1
2575,145,8,6.8,82,29.16,46.26,1
2576,93,8,6.8,41,13.75,21.81,1
2577,105,12,7.6,44,50.51,80.14,1
2578,133,10,7.8,65,36.9,58.54,1
2579,112,6,5.2,61,16.92,26.85,1
2580,223,8,6.0,131,55.63,88.26,1
2581,198,28,19.4,80,30.24,47.97,1
2582,101,17,11.0,44,37.07,58.82,1
2583,89,7,5.0,50,30.76,48.81,1
2584,169,24,16.0,50,78.53,124.6,1
2585,160,19,11.4,68,98.93,156.96,1
2586,319,17,10.0,177,90.85,144.15,1
2587,149,13,8.8,60,23.27,36.92,1
2588,83,8,4.0,54,9.86,15.64,1
2589,92,7,5.0,56,31.47,49.93,1
2590,140,14,7.8,76,60.19,95.49,1
2591,82,8,6.4,24,9.4,14.91,1
2592,177,18,12.8,64,50.27,79.76,1
2593,72,17,6.6,41,18.48,29.32,1
2594,73,5,3.8,54,16.82,26.69,1
2595,199,20,11.8,87,30.09,47.75,1
2596,55,4,2.6,46,11.71,18.58,1
2597,208,16,12.4,134,66.58,105.63,1
2598,63,7,3.6,36,6.94,11.0,1
2599,236,22,12.6,119,86.99,138.01,1
2600,111,12,10.0,44,9.05,14.36,1
2601,108,13,9.0,54,27.7,43.95,1
2602,170,21,12.6,74,70.24,111.44,1
2603,103,14,9.0,39,27.04,42.9,1
2604,57,7,4.2,38,20.98,33.29,1
2605,81,5,4.0,59,16.68,26.46,1
2606,144,22,13.2,60,42.87,68.01,1
2607,108,11,5.6,70,31.04,49.24,1
2608,114,16,8.2,67,26.5,42.04,1
2609,61,3,2.2,47,7.69,12.21,1
2610,94,9,4.4,71,4.95,7.85,1
2611,277,16,9.4,160,60.84,96.52,1
2612,346,16,9.8,232,68.59,108.82,1
2613,430,27,17.2,141,147.04,233.3,1
2614,65,14,6.8,31,43.05,68.3,1
2615,86,10,5.2,54,25.0,39.66,1
2616,77,11,4.8,44,26.47,41.99,1
2617,102,17,7.2,41,19.39,30.76,1
2618,116,6,4.6,54,30.91,49.04,1
2619,115,18,9.6,51,11.55,18.32,1
2620,161,22,12.2,54,78.73,124.91,1
2621,177,16,11.2,64,37.57,59.6,1
2622,136,6,6.0,71,62.64,99.38,1
2623,92,5,4.6,66,16.93,26.86,1
2624,123,23,11.8,45,27.07,42.94,1
2625,92,8,5.6,45,16.2,25.7,1
2626,174,37,22.4,63,45.12,71.59,1
2627,159,16,6.4,82,31.16,49.44,1
2628,122,6,5.2,68,19.09,30.28,1
2629,74,4,3.2,62,9.43,14.95,1
2630,58,5,3.2,44,17.98,28.52,1
2631,95,7,4.4,61,27.91,44.27,1
2632,114,8,7.0,49,45.75,72.58,1
2633,234,25,7.6,192,51.0,80.92,1
2634,173,13,10.4,70,83.99,133.25,1
2635,55,6,4.8,34,28.35,44.99,1
2636,119,19,9.2,48,42.99,68.21,1
2637,70,8,4.8,47,24.55,38.96,1
2638,239,22,14.8,88,144.71,229.59,1
2639,118,15,11.0,49,25.78,40.9,1
2640,180,13,13.0,50,40.26,63.89,1
2641,103,20,7.8,46,17.15,27.21,1
2642,100,6,4.4,53,19.38,30.74,1
2643,144,18,10.0,62,40.39,64.08,1
2644,127,24,15.4,47,49.67,78.8,1
2645,85,10,6.2,38,37.82,60.01,1
2646,87,6,5.2,40,33.69,53.45,1
2647,169,13,7.4,87,36.14,57.34,1
2648,98,4,3.6,63,16.07,25.5,1
2649,113,18,13.0,46,56.09,88.99,1
2650,301,20,14.6,177,40.4,64.1,1
2651,157,14,8.6,63,36.51,57.93,1
2652,108,7,5.4,64,29.92,47.47,1
2653,145,28,13.2,51,110.84,175.86,1
2654,114,17,9.4,31,41.97,66.59,1
2655,75,14,5.6,42,12.51,19.84,1
2656,126,8,6.2,56,57.65,91.46,1
2657,116,16,9.0,44,18.49,29.33,1
2658,37,2,2.0,20,9.14,14.5,1
2659,97,11,6.4,48,13.39,21.24,1
2660,108,14,8.4,60,16.81,26.67,1
2661,86,8,6.0,50,12.63,20.04,1
2662,138,15,10.0,63,27.06,42.93,1
2663,230,7,5.2,138,53.71,85.22,1
2664,241,24,10.2,144,57.36,91.0,1
2665,262,35,16.4,118,116.06,184.15,1
2666,97,9,5.4,54,32.32,51.28,1
2667,45,5,3.2,33,12.77,20.25,1
2668,220,32,18.0,56,47.13,74.77,1
2669,134,23,18.2,39,67.37,106.89,1
2670,125,23,14.2,46,20.09,31.87,1
2671,176,18,15.2,46,67.84,107.64,1
2672,80,9,5.6,40,45.58,72.31,1
2673,375,26,14.8,185,115.78,183.7,1
2674,53,4,2.2,47,12.57,19.94,1
2675,123,7,4.4,88,18.24,28.94,1
2676,80,4,3.4,55,14.11,22.39,1
2677,275,28,12.8,133,77.45,122.88,1
2678,117,14,8.8,55,56.75,90.05,1
2679,100,8,6.2,52,13.57,21.54,1
2680,96,10,6.4,57,35.04,55.59,1
2681,58,9,4.6,34,24.44,38.78,1
2682,317,43,23.6,107,140.13,222.33,1
2683,180,14,11.6,61,39.23,62.23,1
2684,218,38,28.8,56,62.39,98.99,1
2685,150,22,15.2,48,12.95,20.54,1
2686,46,28,9.2,3,10.22,16.21,1
2687,137,15,7.2,91,26.82,42.55,1
2688,117,9,5.6,74,32.89,52.19,1
2689,119,10,6.0,56,37.27,59.13,1
2690,126,32,14.2,39,46.22,73.33,1
2691,109,12,7.8,58,41.73,66.21,1
2692,137,20,10.4,69,31.78,50.42,1
2693,195,25,14.2,67,53.25,84.49,1
2694,137,17,8.6,60,39.66,62.92,1
2695,102,6,4.8,52,30.78,48.83,1
2696,173,20,11.2,70,62.73,99.53,1
2697,79,8,4.2,62,23.28,36.93,1
2698,64,10,5.2,32,41.35,65.61,1
2699,70,4,3.6,50,14.05,22.29,1
2700,77,5,3.4,57,27.26,43.25,1
2701,78,5,4.8,35,22.49,35.69,1
2702,195,22,12.8,74,66.67,105.78,1
2703,147,12,8.8,68,20.41,32.38,1
2704,86,12,6.0,47,39.28,62.33,1
2705,223,22,15.0,66,84.91,134.71,1
2706,127,13,8.8,61,26.31,41.74,1
2707,174,39,14.2,69,121.38,192.58,1
2708,122,14,9.4,29,5.5,8.72,1
2709,79,8,6.0,42,16.2,25.71,1
2710,341,60,33.6,133,58.33,92.54,1
2711,89,5,4.2,53,23.83,37.81,1
2712,137,43,18.0,39,30.19,47.9,1
2713,184,8,6.8,90,68.64,108.9,1
2714,222,43,18.4,91,63.58,100.88,1
2715,156,14,9.4,53,56.15,89.09,1
2716,101,9,6.2,52,24.63,39.07,1
2717,259,12,9.0,149,62.02,98.4,1
2718,121,18,8.8,66,58.39,92.64,1
2719,121,23,9.4,58,48.49,76.93,1
2720,97,10,7.0,44,25.16,39.91,1
2721,86,14,7.0,31,20.11,31.91,1
2722,51,5,3.2,31,14.8,23.48,1
2723,296,60,25.2,132,102.39,162.45,1
2724,132,17,9.6,57,37.8,59.97,1
2725,140,20,9.6,54,61.46,97.51,1
2726,110,13,6.8,58,13.88,22.02,1
2727,150,9,7.6,69,58.49,92.8,1
2728,160,12,10.8,73,23.57,37.39,1
2729,116,15,8.4,56,64.07,101.66,1
2730,107,13,8.8,48,79.39,125.95,1
2731,124,18,9.2,56,39.0,61.88,1
2732,163,12,10.4,85,53.6,85.04,1
2733,152,16,11.2,60,27.91,44.29,1
2734,137,24,10.8,65,34.47,54.69,1
2735,112,18,11.6,38,30.31,48.09,1
2736,132,10,8.4,49,45.56,72.28,1
2737,106,54,16.6,20,147.69,234.33,1
2738,100,12,6.8,47,48.89,77.56,1
2739,108,12,7.2,61,40.54,64.32,1
2740,72,8,4.6,52,13.08,20.75,1
2741,131,17,10.4,52,21.58,34.24,1
2742,157,17,8.4,91,20.4,32.36,1
2743,106,16,8.6,52,33.37,52.94,1
2744,167,14,10.8,43,60.13,95.4,1
2745,92,7,4.0,75,13.31,21.11,1
2746,282,19,12.2,154,68.79,109.14,1
2747,88,9,7.6,32,45.68,72.48,1
2748,105,8,4.4,70,19.72,31.28,1
2749,127,22,14.0,40,17.04,27.03,1
2750,222,13,8.6,146,39.5,62.67,1
2751,233,21,11.8,106,87.01,138.04,1
2752,238,29,18.4,81,82.26,130.51,1
2753,111,16,9.6,48,40.85,64.82,1
2754,134,13,9.4,62,52.01,82.52,1
2755,49,8,4.4,28,27.05,42.91,1
2756,137,28,11.6,70,51.78,82.15,1
2757,111,15,9.0,64,9.99,15.84,1
2758,139,27,18.6,46,56.24,89.23,1
2759,52,6,3.6,33,24.2,38.4,1
2760,186,12,9.6,70,67.68,107.39,1
2761,154,14,8.2,87,47.57,75.48,1
2762,209,20,10.8,104,63.48,100.72,1
2763,118,10,8.6,51,39.27,62.31,1
2764,113,13,8.2,65,21.1,33.48,1
2765,133,23,12.4,58,36.42,57.78,1
2766,266,16,12.2,172,31.81,50.47,1
2767,85,6,4.8,40,20.66,32.77,1
2768,350,15,9.8,223,93.31,148.04,1
2769,79,7,5.4,37,17.35,27.53,1
2770,106,4,3.4,68,19.59,31.08,1
2771,179,6,5.2,111,33.65,53.38,1
2772,246,17,9.8,146,69.11,109.65,1
2773,88,14,7.6,48,21.97,34.86,1
2774,47,3,2.2,38,13.93,22.1,1
2775,24,4,2.4,15,3.02,4.79,1
2776,162,13,8.8,84,39.49,62.66,1
2777,224,40,25.2,54,29.9,47.43,1
2778,86,13,9.0,37,18.23,28.93,1
2779,162,8,6.4,89,48.1,76.31,1
2780,104,10,7.4,47,46.02,73.01,1
2781,86,12,7.4,42,46.04,73.04,1
2782,83,9,5.0,61,34.06,54.05,1
2783,25,6,4.0,10,0.09,0.14,1
2784,188,13,9.8,62,94.15,149.37,1
2785,79,6,3.4,47,29.77,47.24,1
2786,105,13,8.2,44,55.6,88.21,1
2787,151,22,9.6,58,73.06,115.92,1
2788,247,103,30.2,80,83.53,132.53,1
2789,113,12,10.0,39,22.52,35.73,1
2790,193,7,4.6,144,41.12,65.24,1
2791,144,18,10.4,73,52.31,82.99,1
2792,122,13,7.6,65,23.57,37.4,1
2793,98,8,7.0,60,36.99,58.68,1
2794,55,9,6.2,28,18.16,28.82,1
2795,324,12,9.4,223,53.99,85.67,1
2796,99,13,9.2,49,26.51,42.05,1
2797,109,8,5.8,64,28.86,45.78,1
2798,259,11,9.6,101,57.88,91.83,1
2799,141,28,11.6,63,30.38,48.2,1
2800,219,17,15.6,77,81.71,129.64,1
2801,98,8,5.6,40,24.67,39.14,1
2802,90,5,4.2,53,28.94,45.92,1
2803,112,6,5.0,75,39.48,62.64,1
2804,218,17,12.2,86,37.06,58.8,1
2805,127,10,8.0,46,53.04,84.15,1
2806,49,12,4.8,23,12.36,19.61,1
2807,89,13,7.4,46,20.26,32.15,1
2808,81,5,2.6,70,18.67,29.62,1
2809,98,3,3.0,80,18.67,29.62,1
2810,108,6,5.6,59,33.61,53.32,1
2811,72,5,3.0,60,7.79,12.35,1
2812,146,16,10.0,69,72.83,115.55,1
2813,259,20,17.0,80,51.39,81.54,1
2814,279,10,8.6,164,77.45,122.88,1
2815,148,7,5.6,79,26.51,42.06,1
2816,31,7,3.4,19,8.79,13.95,1
2817,127,11,9.6,37,67.74,107.48,1
2818,72,8,5.4,48,27.44,43.54,1
2819,128,11,8.4,63,60.83,96.52,1
2820,220,8,6.6,125,29.49,46.78,1
2821,45,8,4.4,17,8.68,13.77,1
2822,86,6,4.2,41,33.3,52.83,1
2823,225,26,13.6,83,109.17,173.21,1
2824,116,12,6.8,68,33.78,53.6,1
2825,136,22,12.8,59,54.59,86.62,1
2826,83,17,8.6,39,6.56,10.41,1
2827,96,7,5.0,57,27.92,44.29,1
2828,122,24,13.0,49,22.39,35.52,1
2829,49,3,2.2,38,12.76,20.25,1
2830,57,6,4.0,36,21.25,33.72,1
2831,179,17,13.6,50,45.05,71.48,1
2832,123,10,5.2,83,21.68,34.4,1
2833,178,7,4.0,88,30.91,49.03,1
2834,295,22,16.8,100,138.18,219.23,1
2835,128,5,4.4,60,19.73,31.3,1
2836,129,17,10.0,54,42.93,68.11,1
2837,136,14,6.6,80,32.27,51.21,1
2838,129,14,7.4,67,32.82,52.07,1
2839,138,31,16.2,48,51.13,81.12,1
2840,104,14,7.8,47,23.68,37.56,1
2841,76,8,5.2,43,11.03,17.49,1
2842,129,12,9.6,63,47.16,74.83,1
2843,55,9,5.0,28,9.36,14.86,1
2844,113,9,6.4,63,28.88,45.82,1
2845,120,7,4.0,93,0.0,0.0,1
2846,110,7,5.6,70,19.76,31.35,1
2847,169,13,6.6,84,67.6,107.26,1
2848,109,10,7.6,49,19.03,30.2,1
2849,133,26,12.6,50,81.23,128.89,1
2850,116,8,6.2,52,26.34,41.79,1
2851,133,6,4.0,88,28.47,45.16,1
2852,279,15,10.4,153,83.27,132.11,1
2853,79,16,6.4,41,11.67,18.52,1
2854,113,16,8.8,56,33.2,52.67,1
2855,55,3,2.2,48,11.19,17.75,1
2856,208,35,22.4,42,142.91,226.73,1
2857,132,16,9.0,71,38.2,60.61,1
2858,53,7,4.4,24,8.03,12.74,1
2859,93,12,5.4,64,17.56,27.85,1
2860,108,25,10.2,46,40.58,64.38,1
2861,80,9,4.4,41,23.63,37.49,1
2862,157,25,16.6,44,45.71,72.52,1
2863,69,8,5.6,32,26.82,42.54,1
2864,134,12,7.4,84,23.8,37.76,1
2865,59,7,3.2,48,17.82,28.28,1
2866,193,23,16.4,70,51.06,81.01,1
2867,75,6,4.6,35,18.69,29.66,1
2868,154,13,10.2,74,9.32,14.79,1
2869,101,22,8.2,53,44.48,70.56,1
2870,135,15,8.0,63,24.0,38.07,1
2871,92,8,6.0,38,31.69,50.28,1
2872,121,13,7.8,72,27.67,43.9,1
2873,114,15,6.6,58,55.7,88.38,1
2874,109,12,8.2,57,21.39,33.94,1
2875,219,20,16.0,79,76.26,120.99,1
2876,110,25,9.4,52,12.42,19.71,1
2877,85,6,4.6,53,31.95,50.69,1
2878,95,19,8.2,50,53.79,85.34,1
2879,77,13,7.6,35,42.04,66.69,1
2880,137,7,6.0,77,38.64,61.31,1
2881,120,16,8.0,56,44.03,69.85,1
2882,103,22,10.0,38,23.64,37.5,1
2883,81,16,5.6,56,18.68,29.64,1
2884,176,9,7.0,88,68.58,108.8,1
2885,42,15,5.0,22,3.64,5.78,1
2886,128,12,7.6,73,51.04,80.98,1
2887,322,14,9.8,199,56.79,90.1,1
2888,52,8,5.2,30,16.18,25.67,1
2889,215,13,11.6,81,57.86,91.8,1
2890,167,48,19.6,45,152.07,241.26,1
2891,67,10,4.6,42,10.48,16.63,1
2892,105,8,6.4,43,34.68,55.02,1
2893,161,17,11.0,85,19.71,31.27,1
2894,112,20,11.4,39,66.36,105.29,1
2895,83,6,4.2,51,22.21,35.24,1
2896,208,13,12.0,67,102.3,162.3,1
2897,211,45,29.2,44,101.22,160.6,1
2898,86,19,9.0,37,57.84,91.76,1
2899,142,19,10.4,83,50.48,80.1,1
2900,193,12,7.8,95,39.15,62.12,1
2901,63,7,4.4,35,16.58,26.31,1
2902,152,14,9.8,55,52.8,83.78,1
2903,59,3,2.4,43,8.5,13.48,1
2904,177,6,4.8,128,30.71,48.72,1
2905,339,19,12.0,194,75.52,119.83,1
2906,84,7,5.8,47,30.92,49.05,1
2907,191,24,17.6,59,135.25,214.58,1
2908,110,10,6.0,55,48.04,76.22,1
2909,125,7,6.0,77,32.12,50.95,1
2910,316,8,7.8,162,58.81,93.31,1
2911,128,16,11.0,51,29.0,46.0,1
2912,196,50,18.4,78,44.01,69.82,1
2913,289,11,8.8,147,89.47,141.95,1
2914,65,12,7.2,32,4.48,7.11,1
2915,45,4,2.4,36,21.24,33.69,1
2916,134,14,9.2,58,41.69,66.15,1
2917,76,8,5.6,30,22.57,35.82,1
2918,120,8,5.6,46,51.11,81.09,1
2919,92,9,6.2,51,29.65,47.04,1
2920,385,42,25.2,199,75.47,119.73,1
2921,343,37,21.0,97,103.58,164.34,1
2922,153,15,11.2,51,44.14,70.03,1
2923,54,6,3.4,37,5.12,8.12,1
2924,207,44,17.6,89,31.4,49.81,1
2925,70,6,4.0,47,23.51,37.29,1
2926,216,14,9.0,115,100.92,160.11,1
2927,106,11,7.2,60,26.94,42.75,1
2928,196,20,10.4,80,40.63,64.46,1
2929,159,43,15.8,36,78.73,124.91,1
2930,221,12,8.2,115,46.66,74.02,1
2931,195,16,10.4,125,39.62,62.85,1
2932,45,4,3.4,24,19.5,30.94,1
2933,158,37,11.4,65,44.3,70.28,1
2934,140,4,3.8,93,28.38,45.02,1
2935,45,3,3.0,28,15.39,24.42,1
2936,102,16,7.2,54,13.99,22.19,1
2937,168,9,6.6,68,69.49,110.24,1
2938,80,7,5.8,45,36.18,57.41,1
2939,140,20,10.4,58,95.36,151.29,1
2940,93,6,5.6,59,43.69,69.31,1
2941,64,7,5.8,23,31.98,50.73,1
2942,102,18,12.6,30,42.55,67.51,1
2943,275,32,15.6,162,68.77,109.1,1
2944,329,33,22.2,119,83.69,132.77,1
2945,150,7,5.8,77,35.46,56.26,1
2946,57,6,5.4,33,12.59,19.98,1
2947,205,45,26.8,48,145.39,230.67,1
2948,119,19,10.4,46,30.9,49.02,1
2949,105,17,10.6,46,50.09,79.47,1
2950,142,11,6.0,102,33.18,52.65,1
2951,143,12,6.8,81,44.66,70.86,1
2952,317,25,20.8,173,66.47,105.47,1
2953,192,34,21.2,54,65.19,103.43,1
2954,229,18,13.4,101,29.51,46.82,1
2955,159,10,5.6,105,56.56,89.74,1
2956,262,13,8.2,153,62.13,98.57,1
2957,97,9,4.6,53,12.41,19.69,1
2958,166,18,12.4,82,32.3,51.24,1
2959,133,14,9.2,55,55.42,87.92,1
2960,62,8,5.4,34,9.34,14.82,1
2961,85,14,9.8,31,20.05,31.81,1
2962,145,12,7.0,71,27.39,43.46,1
2963,97,9,5.6,59,15.28,24.24,1
2964,163,22,12.4,53,28.88,45.83,1
2965,85,5,4.0,47,17.17,27.24,1
2966,36,5,2.2,30,9.43,14.96,1
2967,100,17,6.0,63,29.25,46.41,1
2968,46,6,3.6,28,16.68,26.47,1
2969,120,13,8.2,63,31.67,50.25,1
2970,242,26,10.6,136,60.24,95.58,1
2971,135,15,10.2,66,18.43,29.24,1
2972,115,19,10.4,38,59.11,93.78,1
2973,138,9,7.2,49,47.9,76.0,1
2974,263,20,11.4,161,68.96,109.42,1
2975,135,12,10.2,55,63.54,100.81,1
2976,171,11,8.8,59,76.53,121.42,1
2977,142,14,7.4,67,49.07,77.86,1
2978,149,4,4.0,97,38.41,60.94,1
2979,131,14,9.2,61,57.26,90.84,1
2980,232,25,16.0,131,122.68,194.65,1
2981,73,6,4.0,44,19.87,31.53,1
2982,48,3,2.4,39,17.89,28.39,1
2983,81,10,6.8,42,19.58,31.07,1
2984,77,7,5.2,47,37.75,59.89,1
2985,136,14,9.2,50,56.2,89.17,1
2986,166,13,7.8,100,50.65,80.36,1
2987,90,22,11.2,16,6.63,10.53,1
2988,49,4,2.8,33,12.5,19.83,1
2989,248,31,13.8,126,97.58,154.83,1
2990,129,8,5.8,75,30.9,49.02,1
2991,226,9,8.2,111,83.63,132.69,1
2992,151,12,6.4,91,21.06,33.41,1
2993,144,15,9.2,61,58.27,92.45,1
2994,182,43,19.2,39,24.77,39.29,1
2995,47,3,2.2,39,7.81,12.38,1
2996,104,7,4.6,60,24.1,38.24,1
2997,214,6,4.8,171,28.23,44.78,1
2998,64,7,4.0,48,18.12,28.74,1
2999,121,15,8.4,54,26.21,41.58,1
3000,199,13,9.6,130,41.85,66.4,1
3001,78,6,4.8,38,22.43,35.59,1
3002,192,10,8.0,84,45.31,71.9,1
3003,104,16,10.0,47,50.05,79.4,1
3004,149,14,9.4,86,44.63,70.81,1
3005,149,15,10.8,69,16.72,26.53,1
3006,95,10,6.4,53,42.93,68.11,1
3007,91,4,3.4,57,24.93,39.55,1
3008,136,20,13.8,47,68.47,108.62,1
3009,183,9,8.2,89,38.55,61.16,1
3010,294,58,24.2,128,45.08,71.52,1
3011,65,5,4.8,25,24.41,38.73,1
3012,111,12,8.4,38,48.64,77.18,1
3013,162,18,10.2,83,31.79,50.44,1
3014,199,14,10.8,96,40.89,64.88,1
3015,64,20,8.8,25,61.96,98.3,1
3016,139,16,11.2,46,70.59,112.0,1
3017,145,7,6.4,86,33.07,52.46,1
3018,124,25,8.4,59,39.73,63.04,1
3019,111,9,5.0,83,34.48,54.71,1
3020,74,7,4.6,49,35.1,55.69,1
3021,253,20,16.0,91,97.42,154.57,1
3022,84,28,9.0,42,19.63,31.14,1
3023,172,40,14.0,88,29.17,46.28,1
3024,269,31,21.8,101,53.63,85.09,1
3025,144,11,7.2,67,61.55,97.65,1
3026,169,20,12.4,48,59.67,94.67,1
3027,318,13,12.0,158,92.67,147.03,1
3028,78,4,2.8,58,28.92,45.89,1
3029,185,6,3.8,153,32.5,51.56,1
3030,126,19,11.2,46,40.51,64.27,1
3031,131,12,7.2,58,34.98,55.49,1
3032,93,9,6.0,52,13.99,22.2,1
3033,149,21,13.2,64,32.3,51.24,1
3034,104,7,4.6,76,15.76,25.0,1
3035,151,15,9.6,50,22.28,35.35,1
3036,112,14,10.4,41,32.65,51.8,1
3037,47,13,5.6,21,13.76,21.83,1
3038,182,15,12.2,63,52.21,82.84,1
3039,82,38,9.2,41,6.93,10.99,1
3040,339,34,27.0,121,75.79,120.24,1
3041,106,12,6.8,43,29.96,47.54,1
3042,62,10,5.4,37,15.69,24.89,1
3043,117,8,6.0,63,35.57,56.44,1
3044,235,18,12.0,84,77.66,123.21,1
3045,123,23,9.4,40,42.71,67.76,1
3046,112,27,12.2,32,108.25,171.75,1
3047,133,17,9.8,51,25.52,40.49,1
3048,117,19,12.4,52,56.23,89.21,1
3049,49,3,2.6,39,12.53,19.87,1
3050,233,27,11.2,130,42.45,67.34,1
3051,64,7,4.2,38,25.57,40.56,1
3052,150,14,7.6,74,79.0,125.34,1
